Academic Group,Academic Organization,Subject,Catalog Number,Section,Session,Class Number,Title,CLASS_INSTRUCTOR_NAME,Instructor Emplid,Room Capacity,Room Capacity Request,Enrollment Capacity,Total Enrolled,Seats Available,Enrollment Status,Component,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Start Time,End Time,Location,Minimum Units,Maximum Units,Waitlist Cap,Waitlist Total
,,ENL, 101,70,1,16504,Critical Writ & Read I,"Wimberly,Suzanne M",156306,30,6,6,6,0,Closed,Lecture,Y,,,,,,,9:00 AM,9:50 AM,LARTS-203,3,3,0,0
,,ENL, 101,71,1,16505,Critical Writ & Read I,"Whittingham,Katy E",705486,25,4,4,4,0,Closed,Lecture,,,,Y,,,,12:30 PM,1:45 PM,CVPA-255,3,3,0,0
,,ENL, 101,71,1,16505,Critical Writ & Read I,"Whittingham,Katy E",705486,25,4,4,4,0,Closed,Lecture,,Y,,,,,,12:30 PM,1:45 PM,LARTS-202,3,3,0,0
,,ENL, 101,7101,CE1,13986,Critical Writ & Read I,"Whittingham,Katy E",705486,0,20,20,15,5,Open,Lecture,,,,,,,,,,ONLINE,3,3,0,0
,,ENL, 101,72,1,16506,Critical Writ & Read I,"Wimberly,Suzanne M",156306,30,4,4,4,0,Closed,Lecture,,,Y,,Y,,,1:00 PM,1:50 PM,LARTS-113,3,3,0,0
,,ENL, 101,72,1,16506,Critical Writ & Read I,"Wimberly,Suzanne M",156306,30,4,4,4,0,Closed,Lecture,Y,,,,,,,1:00 PM,1:50 PM,LARTS-203,3,3,0,0
,,ENL, 101,74,1,16508,Critical Writ & Read I,"O'Neal,Miriam",285644,25,4,4,4,0,Closed,Lecture,,,,Y,,,,11:00 AM,12:15 PM,LARTS-202,3,3,0,0
,,ENL, 101,74,1,16508,Critical Writ & Read I,"O'Neal,Miriam",285644,25,4,4,4,0,Closed,Lecture,,Y,,,,,,11:00 AM,12:15 PM,CVPA-255,3,3,0,0
,,ENL, 102,1,1,5943,Critical Writ & Read II,"De Hertogh,Lori Beth",1579783,35,25,25,25,0,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,CVPA-103,3,3,15,0
,,ENL, 102,2,1,5944,Critical Writ & Read II,"De Hertogh,Lori Beth",1579783,35,25,25,25,0,Closed,Lecture,,,,,Y,,,12:00 PM,12:50 PM,LARTS-203,3,3,15,0
,,ENL, 102,2,1,5944,Critical Writ & Read II,"De Hertogh,Lori Beth",1579783,35,25,25,25,0,Closed,Lecture,Y,,Y,,,,,12:00 PM,12:50 PM,CVPA-107,3,3,15,0
,,ENL, 102,4,1,5946,Critical Writ & Read II,"Zellars-Strohl,Shannon",1595756,32,25,25,25,0,Closed,Lecture,,,,,Y,,,10:00 AM,10:50 AM,LARTS-202,3,3,15,0
,,ENL, 102,4,1,5946,Critical Writ & Read II,"Zellars-Strohl,Shannon",1595756,32,25,25,25,0,Closed,Lecture,Y,,Y,,,,,10:00 AM,10:50 AM,LARTS-118,3,3,15,0
,,ENL, 102,6,1,5947,Critical Writ & Read II,"Hagan,Susan E",183882,30,25,25,25,0,Closed,Lecture,,,,Y,,,,8:00 AM,9:15 AM,LARTS-203,3,3,15,0
,,ENL, 102,6,1,5947,Critical Writ & Read II,"Hagan,Susan E",183882,30,25,25,25,0,Closed,Lecture,,Y,,,,,,8:00 AM,9:15 AM,LARTS-110,3,3,15,0
,,ENL, 102,7,1,5948,Critical Writ & Read II,"Evans,Eli Singh",1613795,35,25,25,25,0,Closed,Lecture,,,Y,,,,,1:00 PM,1:50 PM,LARTS-203,3,3,15,0
,,ENL, 102,7,1,5948,Critical Writ & Read II,"Evans,Eli Singh",1613795,35,25,25,25,0,Closed,Lecture,Y,,,,Y,,,1:00 PM,1:50 PM,CVPA-101,3,3,15,0
,,ENL, 102,8,1,5949,Critical Writ & Read II,"Savaria,Susan",48955,35,25,25,26,-1,Closed,Lecture,,,,Y,,,,12:30 PM,1:45 PM,LARTS-202,3,3,15,0
,,ENL, 102,8,1,5949,Critical Writ & Read II,"Savaria,Susan",48955,35,25,25,26,-1,Closed,Lecture,,Y,,,,,,12:30 PM,1:45 PM,CVPA-103,3,3,15,0
,,ENL, 102,9,1,5950,Critical Writ & Read II,"Teagarden,Alexis Leigh",1536162,30,25,25,25,0,Closed,Lecture,,,,Y,,,,2:00 PM,3:15 PM,CVPA-105,3,3,15,0
,,ENL, 102,9,1,5950,Critical Writ & Read II,"Teagarden,Alexis Leigh",1536162,30,25,25,25,0,Closed,Lecture,,Y,,,,,,2:00 PM,3:15 PM,LARTS-203,3,3,15,0
,,ENL, 102,10,1,5951,Critical Writ & Read II,"Fair,Meghan Jane",909536,41,25,25,25,0,Closed,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,LARTS-120,3,3,15,0
,,ENL, 102,11,1,15962,Critical Writ & Read II,"Evans,Eli Singh",1613795,35,25,25,24,1,Open,Lecture,,,Y,,,,,2:00 PM,2:50 PM,LARTS-202,3,3,15,0
,,ENL, 102,11,1,15962,Critical Writ & Read II,"Evans,Eli Singh",1613795,35,25,25,24,1,Open,Lecture,Y,,,,Y,,,2:00 PM,2:50 PM,CVPA-105,3,3,15,0
,,ENL, 102,2101,1,16423,Critical Writ & Read II,"Jackim,Oksana V",96605,20,20,0,11,-11,Closed,Lecture,,,,Y,,,,10:45 AM,1:00 PM,FRCE-208,3,3,0,0
,,ENL, 102,2101,1,16423,Critical Writ & Read II,"Jackim,Oksana V",96605,20,20,0,11,-11,Closed,Lecture,,Y,,,,,,10:45 AM,1:00 PM,FRCE-209,3,3,0,0
,,ENL, 102,6101,CE3,16049,Critical Writ & Read II,"Lincoln,Polly A",705481,41,25,25,8,17,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,LARTS-120,3,3,0,0
,,ENL, 200,1,1,5952,Studies in Literature,"Harrison,Tracy",974038,48,40,40,40,0,Closed,Lecture,,Y,,Y,,,,8:00 AM,9:15 AM,LARTS-210,3,3,15,0
,,ENL, 200,2,1,5959,Studies in Literature,"Harrison,Tracy",974038,48,40,40,40,0,Closed,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,LARTS-210,3,3,15,0
,,ENL, 200,3,1,5960,Studies in Literature,"Satlow,Jacqueline R",969252,50,40,40,39,1,Open,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,SENG-113,3,3,15,0
,,ENL, 200,5,1,5961,Studies in Literature,"Wilson,Mary Elizabeth",1535752,41,40,40,40,0,Closed,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,LARTS-120,3,3,15,0
,,ENL, 200,6,1,6015,Studies in Literature,"Fallas,Jennifer A",1459437,42,40,40,39,1,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LARTS-121,3,3,15,0
,,ENL, 200,7,1,6016,Studies in Literature,"Harrison,Tracy",974038,48,40,40,40,0,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,LARTS-210,3,3,15,0
,,ENL, 200,8,1,6017,Studies in Literature,"Howe,Jenny L",1575906,48,40,40,40,0,Closed,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,LARTS-214,3,3,15,0
,,ENL, 200,11,1,6019,Studies in Literature,"O'Dell,Jacqueline E",1576651,48,40,40,33,7,Open,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,LARTS-214,3,3,15,0
,,ENL, 200,12,1,6020,Studies in Literature,"O'Dell,Jacqueline E",1576651,41,40,40,39,1,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LARTS-120,3,3,15,0
,,ENL, 200,13,1,6021,Studies in Literature,"Gelmi,Caroline Nicole",1535172,41,40,40,40,0,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,LARTS-120,3,3,15,0
,,ENL, 200,16,1,6022,Studies in Literature,"Matthews,Marybeth",1575305,48,40,40,40,0,Closed,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,LARTS-206,3,3,15,0
,,ENL, 200,17,1,6023,Studies in Literature,"Howe,Jenny L",1575906,40,40,40,40,0,Closed,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,AUD-007,3,3,15,0
,,ENL, 200,18,1,6024,Studies in Literature,"Gelmi,Caroline Nicole",1535172,41,40,40,41,-1,Closed,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,LARTS-120,3,3,15,0
,,ENL, 200,19,1,6025,Studies in Literature,"Harrison,Tracy",974038,48,40,40,40,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-210,3,3,15,0
,,ENL, 200,20,1,6026,Studies in Literature,"Peters,Morgan J",285255,48,30,30,29,1,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,LARTS-217,3,3,15,0
,,ENL, 200,21,1,6027,Studies in Literature,"Gelmi,Caroline Nicole",1535172,41,40,40,41,-1,Closed,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,LARTS-120,3,3,15,0
,,ENL, 200,22,1,6028,Studies in Literature,"Hankins,Laurel V",1281585,48,40,40,40,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-204,3,3,15,0
,,ENL, 200,24,1,13345,Studies in Literature,"Lee,Deborah J",287017,48,15,15,15,0,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LARTS-214,3,3,10,0
,,ENL, 200,25,1,16273,Studies in Literature,"Evans,Shari",783208,30,30,30,30,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-101,3,3,10,0
,,ENL, 205,1,1,6029,Travel Literature,"Schaaf,Judy",287009,48,40,40,41,-1,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,LARTS-204,3,3,15,0
,,ENL, 205,2,1,6030,Travel Literature,"Schaaf,Judy",287009,48,40,40,40,0,Closed,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,LARTS-204,3,3,15,0
,,ENL, 211,1,1,6031,American Dream,"White,Charles W",287001,48,40,40,39,1,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,LARTS-115,3,3,15,0
,,ENL, 246,1,1,15126,Women Writers,"Riley,Jeannette",287011,30,40,40,28,12,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,DION-109,3,3,15,0
,,ENL, 250,1,1,6033,Introduction to Poetry,"Kellerman,Joan",287021,48,40,40,44,-4,Closed,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,LARTS-204,3,3,15,0
,,ENL, 250,2,1,14773,Introduction to Poetry,"White,Charles W",287001,48,40,40,39,1,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,LARTS-115,3,3,15,0
,,ENL, 251,1,1,6034,Intro Short Story,"Nelles,William",287013,48,40,40,40,0,Closed,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,LARTS-206,3,3,15,0
,,ENL, 254,1,1,6035,Autobiographical Writing,"Mann,Lucas Whithcer",1448454,42,20,20,20,0,Closed,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,LARTS-119,3,3,15,0
,,ENL, 257,1,1,6038,Rhetoric I: Intro to Rhetoric,"Blitefield,Jerrold S",287032,30,20,20,21,-1,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LARTS-103,3,3,10,0
,,ENL, 257,3,1,6039,Rhetoric I: Intro to Rhetoric,"Eisenhart,Christopher A",703581,30,20,20,21,-1,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-107,3,3,10,0
,,ENL, 258,1,1,6040,Literary Studies,"Arora,Anupama",1058009,30,20,20,19,1,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LARTS-107,3,3,10,0
,,ENL, 258,2,1,6041,Literary Studies,"Arora,Anupama",1058009,30,19,19,19,0,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LARTS-107,3,3,10,0
,,ENL, 258,3,1,6042,Literary Studies,"Hankins,Laurel V",1281585,35,20,20,20,0,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,LARTS-201A,3,3,10,0
,,ENL, 258,6101,CE3,16298,Literary Studies,"Arora,Anupama",1058009,30,1,1,1,0,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LARTS-107,3,3,0,0
,,ENL, 258,7101,CE1,13987,Literary Studies,"Nelles,William",287013,0,20,20,18,2,Open,Lecture,,,,,,,,,,ONLINE,3,3,5,0
,,ENL, 259,1,1,6043,Crit Methods:Theory & Practice,"Wilson,Mary Elizabeth",1535752,28,20,20,16,4,Open,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-105,3,3,10,0
,,ENL, 260,1,1,6044,Intermediate Composition,"Deluca,Katherine Marie",1596150,35,20,20,20,0,Closed,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,SENG-215,3,3,10,0
,,ENL, 260,2,1,6045,Intermediate Composition,"Lincoln,Polly A",705481,35,19,19,14,5,Open,Lecture,,Y,,Y,,,,8:00 AM,9:15 AM,SENG-215,3,3,10,0
,,ENL, 260,4,1,6046,Intermediate Composition,"Sousa,Diane M",297579,35,20,20,20,0,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-215,3,3,10,0
,,ENL, 260,5,1,6047,Intermediate Composition,"Amaral,Caitlin O'Neil",1137607,30,20,20,20,0,Closed,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,LARTS-103,3,3,10,0
,,ENL, 260,7,1,6048,Intermediate Composition,"Amaral,Caitlin O'Neil",1137607,30,20,20,18,2,Open,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,LARTS-103,3,3,10,0
,,ENL, 260,6101,CE3,16299,Intermediate Composition,"Lincoln,Polly A",705481,35,1,1,1,0,Closed,Lecture,,Y,,Y,,,,8:00 AM,9:15 AM,SENG-215,3,3,0,0
,,ENL, 260,7101,CE1,13989,Intermediate Composition,"Hagan,Susan E",183882,0,20,20,18,2,Open,Lecture,,,,,,,,,,ONLINE,3,3,0,0
,,ENL, 262,1,1,6049,Journalism I,"Amaral,Caitlin O'Neil",1137607,35,20,20,19,1,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LARTS-201A,3,3,15,0
,,ENL, 264,1,1,6051,Communicating in the Sciences,"Lehr,Elizabeth R",286085,35,25,25,25,0,Closed,Workshop,,Y,,Y,,,,8:00 AM,9:15 AM,LARTS-201A,3,3,15,0
,,ENL, 264,2,1,6052,Communicating in the Sciences,"Lehr,Elizabeth R",286085,35,25,25,25,0,Closed,Workshop,,Y,,Y,,,,9:30 AM,10:45 AM,LARTS-201A,3,3,15,0
,,ENL, 264,3,1,6053,Communicating in the Sciences,"Peter,Christine M",297441,39,25,25,25,0,Closed,Workshop,Y,,Y,,Y,,,1:00 PM,1:50 PM,LARTS-118,3,3,15,0
,,ENL, 264,4,1,6054,Communicating in the Sciences,"Peter,Christine M",297441,30,25,25,25,0,Closed,Workshop,Y,,Y,,Y,,,9:00 AM,9:50 AM,LARTS-103,3,3,15,0
,,ENL, 265,1,1,6075,Business Communication,"Sousa,Diane M",297579,35,23,23,22,1,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,LARTS-201A,3,3,15,0
,,ENL, 265,3,1,6076,Business Communication,"Deluca,Katherine Marie",1596150,35,25,25,26,-1,Closed,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,LARTS-201A,3,3,15,0
,,ENL, 265,4,1,6077,Business Communication,"Landers,Kathleen",1147907,35,25,25,25,0,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,LARTS-201A,3,3,15,0
,,ENL, 265,5,1,6078,Business Communication,"Landers,Kathleen",1147907,30,25,25,25,0,Closed,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,LARTS-102,3,3,15,0
,,ENL, 265,6,1,6079,Business Communication,"Martin,Melanie Rose",877917,35,25,25,25,0,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LARTS-201A,3,3,15,0
,,ENL, 265,7,1,6080,Business Communication,"Fielding,Kim Mary",1486982,42,25,25,24,1,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LARTS-119,3,3,15,0
,,ENL, 265,8,1,6081,Business Communication,"Brooks,Katherine Noelle",1594007,35,25,25,24,1,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,LARTS-201A,3,3,15,0
,,ENL, 265,9,1,6082,Business Communication,"Brault,Aubrie Kaitlyn",1214311,35,25,25,25,0,Closed,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,CVPA-101,3,3,15,0
,,ENL, 265,10,1,6083,Business Communication,"Botvin,Joshua D",1182046,35,25,25,25,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,CVPA-105,3,3,15,0
,,ENL, 265,11,1,6084,Business Communication,"Whittingham,Katy E",705486,35,25,25,25,0,Closed,Lecture,,Y,,Y,,,,8:00 AM,9:15 AM,CVPA-103,3,3,15,0
,,ENL, 265,12,1,6085,Business Communication,"Deluca,Katherine Marie",1596150,35,25,25,25,0,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,CVPA-103,3,3,15,0
,,ENL, 265,13,1,6086,Business Communication,"Botvin,Joshua D",1182046,30,25,25,25,0,Closed,Lecture,,Y,,Y,,,,8:00 AM,9:15 AM,LARTS-109,3,3,15,0
,,ENL, 265,14,1,6087,Business Communication,"LaFavre,Gabrielle Grace",1527412,30,25,25,25,0,Closed,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,SENG-109,3,3,15,0
,,ENL, 265,6101,CE3,16300,Business Communication,"Sousa,Diane M",297579,35,2,2,1,1,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,LARTS-201A,3,3,0,0
,,ENL, 266,1,1,6088,Technical Communication,"Miles,Sherri L",201027,42,25,25,27,-2,Closed,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,LARTS-121,3,3,15,0
,,ENL, 266,2,1,6089,Technical Communication,"Shastany,Jill Nicole",792027,42,25,25,25,0,Closed,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,LARTS-119,3,3,15,0
,,ENL, 266,3,1,6090,Technical Communication,"Shastany,Jill Nicole",792027,42,25,25,25,0,Closed,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,LARTS-119,3,3,15,0
,,ENL, 266,4,1,6091,Technical Communication,,,35,25,25,24,1,Open,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,CVPA-105,3,3,15,0
,,ENL, 266,5,1,6092,Technical Communication,"Gulbrandsen,Karen E",1132066,35,25,25,25,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,CVPA-107,3,3,15,0
,,ENL, 266,6,1,6093,Technical Communication,"Bhusal,Ashok",1437871,35,25,25,25,0,Closed,Lecture,,Y,,Y,,,,8:00 AM,9:15 AM,CVPA-107,3,3,15,0
,,ENL, 267,1,1,6037,Creative Writing:Poetry,"Kellerman,Joan",287021,35,20,20,20,0,Closed,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,LARTS-201A,3,3,15,0
,,ENL, 269,1,1,6094,Creative Writing:Drama,"Peters,Morgan J",285255,35,20,20,18,2,Open,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,CVPA-101,3,3,15,0
,,ENL, 279,1,1,6095,Tutoring Writing,"Cox,Anicca R",1270770,32,20,20,11,9,Open,Lecture,,,,Y,,,,11:00 AM,12:15 PM,LARTS-103,3,3,15,0
,,ENL, 279,1,1,6095,Tutoring Writing,"Cox,Anicca R",1270770,32,20,20,11,9,Open,Lecture,,Y,,,,,,11:00 AM,12:15 PM,LARTS-202,3,3,15,0
,,ENL, 298,1,1,15884,Experience Program,"Kellerman,Joan",287021,,1,1,1,0,Closed,Practicum,,,,,,,,,,,2,3,0,0
,,ENL, 298,2,1,16781,Experience Program,"Blitefield,Jerrold S",287032,,1,1,1,0,Closed,Practicum,,,,,,,,,,,2,3,0,0
,,ENL, 298,3,1,16816,Experience Program,"Hankins,Laurel V",1281585,,1,1,1,0,Closed,Practicum,,,,,,,,,,,2,3,0,0
,,ENL, 300,1,1,6096,Survey British Lit I,"Waxler,Robert P",286595,28,25,25,22,3,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,LARTS-105,3,3,15,0
,,ENL, 305,7101,CE1,15695,Medieval Literature,"Nelles,William",287013,0,20,20,13,7,Open,Lecture,,,,,,,,,,ONLINE,3,3,0,0
,,ENL, 311,1,1,6097,Western Literature I,"Nelles,William",287013,28,25,25,24,1,Open,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,LARTS-105,3,3,15,0
,,ENL, 320,1,1,6099,Major Author,"Kellerman,Joan",287021,28,20,20,21,-1,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LARTS-105,3,3,15,0
,,ENL, 331,1,1,6100,Postcolonial Literature,"Arora,Anupama",1058009,50,25,25,13,12,Open,Lecture,Y,,,,,,,3:00 PM,5:30 PM,SENG-118,3,3,15,0
,,ENL, 336,1,1,14774,20 Cen Am Fict 1945-Present,"Waxler,Robert P",286595,30,25,25,29,-4,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LARTS-113,3,3,15,0
,,ENL, 341,1,1,6104,Copywriting,"Harrison,Stanley D",285263,35,20,20,19,1,Open,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,LARTS-201A,3,3,15,0
,,ENL, 345,1,1,6103,Literary Theory,"Hankins,Laurel V",1281585,30,25,25,19,6,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,LARTS-107,3,3,15,0
,,ENL, 355,1,1,6105,Rhetoric II: Advanced Rhetoric,"Harrison,Stanley D",285263,30,20,20,10,10,Open,Lecture,Y,,,,,,,6:00 PM,8:30 PM,LARTS-101,3,3,15,0
,,ENL, 366,1,1,6106,Creat Writ:Forms Of Fict,"Amaral,Caitlin O'Neil",1137607,30,20,20,20,0,Closed,Lecture,Y,,Y,,,,,4:00 PM,5:15 PM,LARTS-109,3,3,15,0
,,ENL, 369,1,1,6107,Document Design,"Arrigo,Anthony F",1132308,30,20,20,15,5,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,LARTS-203,3,3,15,0
,,ENL, 372,1,1,6109,Writ about Popular Cult,"Arrigo,Anthony F",1132308,35,20,20,20,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-201A,3,3,15,0
,,ENL, 377,1,1,6102,Topics:Film & Video,"White,Charles W",287001,48,25,25,26,-1,Closed,Lecture,,,Y,,,,,3:00 PM,5:30 PM,LARTS-115,3,3,15,0
,,ENL, 377,7101,CE2,13991,Topics:Film & Video,"Arora,Anupama",1058009,0,20,20,7,13,Open,Lecture,,,,,,,,,,ONLINE,3,3,0,0
,,ENL, 380,1,1,16043,Magazine Production,"Arrigo,Anthony F",1132308,30,20,20,15,5,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,LARTS-203,3,3,10,0
,,ENL, 400,1,1,14772,Sem:American Literature,"Schaaf,Judy",287009,30,15,15,11,4,Open,Seminar,,Y,,,,,,3:30 PM,6:00 PM,LARTS-112,3,3,10,0
,,ENL, 453,2,1,6112,Advanced Writing Workshop,"Mann,Lucas Whithcer",1448454,30,15,15,15,0,Closed,Seminar,,Y,,,,,,6:30 PM,9:00 PM,LARTS-101,3,3,10,0
,,ENL, 501,1,1,6113,Rhetorical Theory,"Blitefield,Jerrold S",287032,35,15,15,14,1,Open,Lecture,Y,,,,,,,3:30 PM,6:00 PM,LARTS-201A,3,3,10,0
,,ENL, 549,1,1,6114,Teach Eng:Classroom Meth,"Harrison,Stanley D",285263,35,15,15,1,14,Open,Lecture,,,,Y,,,,5:00 PM,7:30 PM,LARTS-201A,3,3,10,0
,,ENL, 549,8101,CE1,13994,Teach Eng:Classroom Meth,"Harrison,Stanley D",285263,35,7,7,2,5,Open,Lecture,,,,Y,,,,5:00 PM,7:30 PM,LARTS-201A,3,3,0,0
,,ENL, 620,1,1,6115,Writ Comp User Documents,"Gulbrandsen,Karen E",1132066,32,15,15,12,3,Open,Lecture,,Y,,,,,,5:00 PM,7:30 PM,LARTS-202,3,3,10,0
,,ENL, 623,1,1,6116,Web Development & Design,"Harrison,Stanley D",285263,30,15,15,9,6,Open,Lecture,,,Y,,,,,6:00 PM,8:30 PM,LARTS-203,3,3,10,0
,,ENL, 631,1,1,6117,Teach Tech Profess Writ,"Gulbrandsen,Karen E",1132066,,15,15,10,5,Open,Lecture,,,,,,,,,,,1,1,10,0
,,ENL, 641,1,1,6118,Techncl/Scientf Journlsm,"Eisenhart,Christopher A",703581,35,15,15,7,8,Open,Lecture,Y,,,,,,,6:15 PM,8:45 PM,LARTS-201A,3,3,10,0
,,ENL, 657,1,1,6119,Topics in American Literature,"Waxler,Robert P",286595,30,15,15,6,9,Open,Seminar,Y,,,,,,,5:00 PM,7:30 PM,LARTS-111,3,3,10,0
,,ENL, 657,8101,CE1,13995,Topics in American Literature,"Waxler,Robert P",286595,30,7,7,5,2,Open,Seminar,Y,,,,,,,5:00 PM,7:30 PM,LARTS-111,3,3,0,0
,,ENL, 701,1,1,6120,Internshp Tech Writing I,"Gulbrandsen,Karen E",1132066,,1,1,2,-1,Closed,Practicum,,,,,,,,,,,3,3,1,0
,,ENL, 701,2,1,6121,Internshp Tech Writing I,"Eisenhart,Christopher A",703581,,1,1,0,1,Open,Practicum,,,,,,,,,,,3,3,1,0
,,ENL, 703,1,1,6122,Internship Journalism I,"Arrigo,Anthony F",1132308,,1,1,1,0,Closed,Practicum,,,,,,,,,,,3,3,1,0
,,ENL, 703,2,1,6123,Internship Journalism I,"Eisenhart,Christopher A",703581,,1,1,0,1,Open,Practicum,,,,,,,,,,,3,3,1,0
,,ENL, 703,3,1,16699,Internship Journalism I,"Blitefield,Jerrold S",287032,,1,1,1,0,Closed,Practicum,,,,,,,,,,,3,3,0,0
,,ENL, 705,1,1,6124,Internship Creat Writ I,"Arrigo,Anthony F",1132308,,1,1,0,1,Open,Practicum,,,,,,,,,,,3,3,1,0
,,ENL, 707,1,1,6125,Intern Bus Prof Writ I,"Blitefield,Jerrold S",287032,,1,1,1,0,Closed,Practicum,,,,,,,,,,,3,3,1,0
,,ENL, 707,2,1,6126,Intern Bus Prof Writ I,"Eisenhart,Christopher A",703581,,1,1,0,1,Open,Practicum,,,,,,,,,,,3,3,1,0
,,ENL, 750,1,1,16698,Grad Thesis/Project I,"Gulbrandsen,Karen E",1132066,,1,1,1,0,Closed,Thesis Research,,,,,,,,,,,3,3,0,0
,,ENL, 750,7,1,6127,Grad Thesis/Project I,"Arrigo,Anthony F",1132308,,1,1,0,1,Open,Thesis Research,,,,,,,,,,,3,3,1,0
,,ENL, 751,2,1,6128,Grad Thesis/Project II,"Harrison,Stanley D",285263,,1,1,0,1,Open,Thesis Research,,,,,,,,,,,0,0,1,0
,,ESL, 100,1,1,6129,Basic Eng as a Sec Lang,"Sitter,Zak",1616098,32,20,20,18,2,Open,Lecture,,,Y,,Y,,,11:00 AM,11:50 AM,LARTS-105,3,3,5,0
,,ESL, 100,1,1,6129,Basic Eng as a Sec Lang,"Sitter,Zak",1616098,32,20,20,18,2,Open,Lecture,Y,,,,,,,11:00 AM,11:50 AM,LARTS-202,3,3,5,0
,Forn Lang,ARA, 101,2,1,13332,Elementary Arabic I,"Youssef,Fadia",971261,30,25,25,28,-3,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LARTS-110,3,3,15,0
